"SAQ CODE (IPC)/CODE SAQ (CIP)";"UPC";"DESCRIPTION";"SALES UNIT/UNITÉ DE VENTE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE"
"11495168";00048415345927;"Polar Ice";"1140";3991;2025;11;3;
"14954438";00827924079208;"Domaine St-Jacques Pinots Rosé";"750";56;2025;11;3;
"15464588";05601356021524;"Terras Lusas Regional Alentejano";"750";332;2025;11;3;
"12979092";00628242480284;"Rouge Gorge Vermouth Rouge Domaine Lafrance";"750";71;2025;11;3;
"13142690";08801048096008;"Ilpoom Premium Soju";"375";52;2025;11;3;
"10863774";08033140750018;"Masciarelli Montepulciano d'Abruzzo";"750";1683;2025;11;3;
"12475425";08437008721040;"7 Fuentes Tenerife Valle de la Orotava";"750";34;2025;11;3;
"14000319";00795898009517;"Dehesa La Granja";"1500";21;2025;11;3;
"15044217";03760002914138;"Philippe le Hardi Mercurey Vieilles Vignes";"750";786;2025;11;3;
"722991";03760098130375;"Vins de Vienne Les Cranilles Côtes du Rhône";"750";608;2025;11;3;
"11464257";00621705111145;"Appleton Estate Signature";"1140";3007;2025;11;3;
"548875";08410702001267;"Los Molinos Tempranillo Valdepenas";"750";3320;2025;11;3;
"12251317";03548310110110;"Château Mayne Guyon Blaye Côtes de Bordeaux";"750";698;2025;11;3;
"12928076";03049614233258;"Veuve Clicquot Rich Rosé";"750";6;2025;11;3;
"15436464";00854745000227;"Ungava Fraise et Yuzu";"750";774;2025;11;3;
"12636882";00080480002176;"Noilly Prat Extra Sec";"750";776;2025;11;3;
"13744869";08437008402161;"Pago Casa Gran Casa Benasal Valencia";"750";216;2025;11;3;
"541250";07804304104715;"Errazuriz Fumé blanc Aconcagua";"750";8543;2025;11;3;
"13990613";05203888375184;"Kir-Yianni Cuvée Villages Naoussa";"750";282;2025;11;3;
"15249028";04000152490281;"Marchand-Tawse Les Teurons Beaune Premier Cru";"750";5;2025;11;3;
"113233";00814789003318;"Chemineaud";"1750";837;2025;11;3;
"13426182";05285000380160;"Massaya Arak Apéritif Anisé";"750";88;2025;11;3;
"15434055";00695554018757;"Milton Star Framboise Bleue 4 x 355 ml";"355";302;2025;11;3;
"15405182";00628190007229;"Noroi Sabrosa (4 x 355ml)";"355";818;2025;11;3;
"12990152";08437005068865;"Bodegas Juan Gil Pasico Jumilia";"750";7813;2025;11;3;
"33100";00088004400521;"de Kuyper Genièvre";"375";1273;2025;11;3;
"10826578";03040072467681;"Patriarche Pinot Noir";"750";1346;2025;11;3;
"11076764";05604086308026;"Lavradores de Feitoria Douro";"750";530;2025;11;3;
"122689";04003310011625;"Henkell Trocken";"750";1509;2025;11;3;
"15262441";04000152624419;"Raquillet Mercurey Premier Cru Les Veleys";"750";7;2025;11;3;
"10866887";05000299298459;"Aberlour 12 Ans Double Cask Speyside Scotch Whisky Single";"750";529;2025;11;3;
"15273781";06278435295382;"Mariana Morbleu Rhum Épicé";"750";1872;2025;11;3;
"734269";00815337000148;"Dom. Pinnacle Cidre de Glace";"375";178;2025;11;3;
"15102763";08014115002042;"Poli Marconi 42";"700";66;2025;11;3;
"15363621";00080432000212;"Olmeca Altos Margarita Classic Lime";"750";749;2025;11;3;
"10255939";03760149591032;"Château Pesquié Terrasses Ventoux";"750";468;2025;11;3;
"15380561";08002579980624;"Arnaldo Rivera Undicicomuni Barolo";"750";207;2025;11;3;
"14548739";08053610700008;"Cantina di Montalcino Brunello";"750";453;2025;11;3;
"854422";08412075050231;"Monasterio de Las Vinas Carinena Reserva";"750";5388;2025;11;3;
"14250203";00812485000709;"Mapu Reserva Maule Valley Baron Philippe de Rothschild";"750";453;2025;11;3;
"15455518";00627987734560;"Fou Gin Smash Framboise Yuzu 4 x 250ml";"250";1381;2025;11;3;
"13248638";00883043000585;"Black Fly Vodka Citrus (4x400ml)";"400";4232;2025;11;3;
"13072601";03700290102640;"Jeff Carrel Les Darons Languedoc";"750";726;2025;11;3;
"335174";00089046777336;"Errazuriz Max Cabernet- Sauvignon Edition Aniversario";"750";2282;2025;11;3;
"15404315";00873674000054;"Miele Hiver (4 x 355ml)";"355";287;2025;11;3;
"55533";03566921001177;"Louis Latour Bourgogne Chardo.";"750";1112;2025;11;3;
"13806089";03330548003896;"Vignerons de Buxy Bourgogne Buissonnier";"750";376;2025;11;3;
"15412471";03161420001972;"St-Rémy VSOP";"1140";3496;2025;11;3;
"14432744";00764793271305;"Aveleda Alvarinho";"750";475;2025;11;3;
"14731947";01513794500032;"O'Dwyer Dartmouth";"700";114;2025;11;3;
"15084315";08003015712366;"Carpineto Vermentino Valcolomba";"750";465;2025;11;3;
"12204086";00859670001288;"Coteau Rougemont Versant Rouge";"750";330;2025;11;3;
"15061826";03250250160550;"Domaine Maire Grand Mineral Cotes du Jura Pinot Noir";"750";140;2025;11;3;
"13074375";05603977006638;"Niepoort Diálogo Douro";"750";72;2025;11;3;
"15227646";08011783149215;"Villadoria Argo Langhe Bianco";"750";1439;2025;11;3;
"14311230";03700980200137;"Domaine Gauby La Jasse Côtes Catalanes";"750";2;2025;11;3;
"12102389";08032611640032;"Marchesi Alfieri La Tota Barbera d'Asti";"750";394;2025;11;3;
"11367473";03700361910037;"Château de Lastours Corbières";"750";43;2025;11;3;
"12962573";00628110292148;"Domaine Labranche Blanc";"750";19;2025;11;3;
"14678568";03391180021945;"M. Chapoutier Marius";"750";899;2025;11;3;
"13587947";03412253010168;"Lord de la Ragotière Sauvignon La Fille Couillaud Val de Loir";"750";23;2025;11;3;
"14959562";00082000800231;"Smirnoff Seltzer Limonades (12 X 355ml)";"355";4695;2025;11;3;
"14721861";00628110292209;"Domaine Labranche Rosé";"750";18;2025;11;3;
"14381318";05608309008014;"Altano Vin Biologique Douro";"750";333;2025;11;3;
"15120540";06281101540198;"Geonbae Makgeolli Sayangju Brasserie Vrooden";"500";30;2025;11;3;
"11035479";03760109382007;"Louis Moreau Petit Chablis";"750";657;2025;11;3;
"133140";08005390079959;"Sartori Merlot";"750";800;2025;11;3;
"14663833";00898549000380;"Vinum: Tire-bouchon sommelie à deux leviers 100e anniversaire";"1";10;2025;11;3;
"10517759";00839343000985;"La Massa Toscana";"750";49;2025;11;3;
"15362493";03770001475196;"Nicolas Grosbois Extra Bulles";"750";46;2025;11;3;
"15333748";00896131000923;"Queylus Chardonnay Tradition";"750";17;2025;11;3;
"6049";00630637091036;"Pernod";"750";137;2025;11;3;
"14113680";03760103820604;"Domaine Olivier Pithon Côtes Catalanes Mon P'tit Pithon.";"750";294;2025;11;3;
"11463828";03490960200003;"Pascal Jolivet Attitude Sauvignon Blanc";"750";1275;2025;11;3;
"11039331";08057094721009;"Tenuta di Sesta Brunello di Montalcino";"750";35;2025;11;3;
"15425466";08000174000976;"Fontanafredda Barolo";"375";120;2025;11;3;
"15460229";00628634509043;"Domaine Inselberg Lot 100 Dix Rosé";"750";16;2025;11;3;
"14979571";05687544567456;"Pierrick Bouley Pommard";"750";1;2025;11;3;
"11915038";08033011211327;"Tenuta Sette Ponti Crognolo Toscana";"750";304;2025;11;3;
"15148059";00055496402388;"Gin de Matante Tonic Rhubarbe (4 x 355 ml)";"355";74;2025;11;3;
"14947369";00852396711226;"Humble Melon Distillerie du Quai";"750";60;2025;11;3;
"15210596";05214001598250;"L'Esthete";"750";314;2025;11;3;
"13895536";05601109215965;"Quinta das Carvalhas Douro";"750";108;2025;11;3;
"15243275";00851006001320;"3 Lacs Épicé";"700";549;2025;11;3;
"855833";00063829999016;"Intermiel Bouquet Printanier";"750";12;2025;11;3;
"968990";08014629082417;"Pio Cesare Barbera d'Alba";"750";38;2025;11;3;
"14469441";00628120440331;"Maison Livernois Jules-Ernest";"750";18;2025;11;3;
"11580987";08022041060524;"Pinot nero Maculan Breganze";"750";686;2025;11;3;
"634881";00709067101100;"Campogiovanni San Felice Brunello di Montalcino";"750";46;2025;11;3;
"15329301";00628110292315;"Domaine Labranche Riesling";"750";46;2025;11;3;
"15477813";04711588245979;"Mizhiu Tou";"750";16;2025;11;3;
"15501414";03760011500896;"Pascal Doquet Arpège Brut Premier Cru Nature";"750";31;2025;11;3;
"13497061";08005829979362;"Bottega Rose Gold";"1500";13;2025;11;3;
"14154262";00627843837206;"Pomodoro Vodka";"750";54;2025;11;3;
"15210641";08436576360897;"Cayo Sol";"750";431;2025;11;3;
"14154051";08437005267619;"Tandem Inmune Navarra.";"750";208;2025;11;3;
"15045471";03584601710010;"Domaine Baud Rouge Ancestral";"750";31;2025;11;3;
"15123126";03760156436609;"Domaine Passy le Clou Chablis";"750";50;2025;11;3;
"14991618";00628110058270;"Dirty Devil Vodka";"750";176;2025;11;3;
"12526165";03185370773017;"Moët & Chandon Ice Impérial";"750";233;2025;11;3;
"13572729";08002062016014;"Masi Modello Prosecco";"750";393;2025;11;3;
"14788636";00615150986243;"Château de Cartes Vin de Soif";"750";18;2025;11;3;
"15311514";08032610971229;"Cortonesi Rosso di Montalcino La Mannella";"750";30;2025;11;3;
"15405203";00082000809920;"Crown Royal Réserve 12 ans";"750";73;2025;11;3;
"14808975";00627987317619;"Do Saint-Basile Frontenac Gris";"750";6;2025;11;3;
"15210561";00628634365229;"Ubald Gin Zesté";"700";33;2025;11;3;
"10823166";08411509212023;"Marqués de Murrieta Reserva Rioja";"750";47;2025;11;3;
"15371648";08007425241669;"Marchesi de Frescobaldi Ammiraglia Massovivo";"750";198;2025;11;3;
"15207469";09322214015962;"Pure Coastal Sauvignon Blanc";"750";112;2025;11;3;
"14687000";04000146870006;"Trapet Gewurztram. Riquewihr";"750";12;2025;11;3;
"12040392";08033576200040;"Ferghettina Franciacorta Rosé";"750";23;2025;11;3;
"15475105";06009607663186;"FairyDust";"750";29;2025;11;3;
"15278849";00628176471181;"Rosemont Aguardiente";"750";59;2025;11;3;
"13567031";08028920524613;"Caruso & Minini Nerello Mascalese";"750";4;2025;11;3;
"13217532";08410591305125;"Tempranillo/Graciano/Mazuelo Contino Gran Reserva";"750";137;2025;11;3;
"931006";00057496931004;"Le Carafon rouge";"20000";20;2025;11;3;
"12211892";08410537050133;"Coto de Imaz Reserva Rioja";"500";73;2025;11;3;
"12956114";08002645184062;"Campagnola Caterina Zardini Amarone della Valpolicella";"750";1;2025;11;3;
"10919707";00827924059095;"Léon Courville Réserve Vidal";"750";10;2025;11;3;
"14350280";00627843183174;"La Crème de Menthe de Eva";"750";206;2025;11;3;
"15222546";03380650002942;"Ferraton Saint-Joseph La Source";"750";28;2025;11;3;
"12466377";00837042001302;"Castello di Neive Barbaresco";"750";74;2025;11;3;
"11532571";08014115001236;"Poli Cleopatra Moscato Oro Grappa";"700";22;2025;11;3;
"14209614";03760140010976;"Domaine Manciat-Poncet Crémant de Bourgogne";"750";8;2025;11;3;
"14979424";08051766925023;"Col Di Lamo - Lamo";"750";75;2025;11;3;
"14806515";03760285160970;"Châtea Haut-Batailley Pauillac Grand Cru Classé";"750";1;2025;11;3;
"15184295";03760211002398;"Fleur de Pedesclaux Pauillac";"750";33;2025;11;3;
"352716";03114080821459;"Roederer Cristal Rosé Coffret";"750";1;2025;11;3;
"14072611";05605063317222;"Gaivos Primeros Anos Alves de Sousa";"750";7;2025;11;3;
"15340999";03351002592312;"Domaine Faiveley Beaune Premie r Cru Clos de l'Ecu Monopole";"750";11;2025;11;3;
"15355912";06286347709149;"Lindenlaub Pinot Auxerrois De l'Autre Côté";"750";33;2025;11;3;
"12406374";00056049133094;"Red Revolution Vin Rouge";"1000";9408;2025;11;3;
"13771761";00057496008829;"Smoky Bay Shiraz";"1000";4036;2025;11;3;
"15445660";00628942775314;"Entropie Pamplemousse";"700";10;2025;11;3;
"14948783";00627987677003;"Terre à Boire Gin Forestier";"750";60;2025;11;3;
"15294849";04901410019469;"Kizakura Junmai Daiginjo";"300";43;2025;11;3;
"11293662";00067311784036;"Arte Nova Espagne rouge (4 x 187,5 ml)";"750";1009;2025;11;3;
"14947351";00628110058836;"Leblanc Gin Cream";"750";27;2025;11;3;
"10809882";05601237219224;"Moscatel de Setùbal Bacalhoa";"750";44;2025;11;3;
"15264172";07804605830481;"Catalino País";"750";8;2025;11;3;
"15550451";00628942403729;"Titi Rosso Clos des Cigales";"750";9;2025;11;3;
"15356165";04000153561652;"Domaine Glantenay Volnay";"750";2;2025;11;3;
"14475402";08437005267138;"Tandem Macula Navarra";"750";98;2025;11;3;
"14971060";03760072975954;"Végan Par Pierbone Haut-Médoc";"750";20;2025;11;3;
"10486921";05604123008384;"Crasto Douro";"750";16;2025;11;3;
"13985339";00082000789475;"Crown Royal Pêche Crown Royal Pêche";"750";61;2025;11;3;
"15521571";00627987130867;"Nordiq Voyage Astral";"750";68;2025;11;3;
"13916211";05060568320076;"GlenAllachie 12 ans Single Ma.";"700";21;2025;11;3;
"14993171";07804640220001;"Clos des Fous Chardonnay Locura 1";"750";18;2025;11;3;
"14721933";00827924059163;"Léon Courville Muse";"750";17;2025;11;3;
"276816";05013521100895;"Fonseca Guimaraens Porto blanc";"750";6;2025;11;3;
"14951958";04040211000112;"Karl Haidle Ritzling Trocken Gutswein";"750";21;2025;11;3;
"13914928";03760108130012;"François Crochet Sancerre";"750";17;2025;11;3;
"12971";08008513005255;"Sperone Cremovo";"750";26;2025;11;3;
"14089544";03443483191297;"Château Vieux Robin Médoc Cru Bourgeois";"750";118;2025;11;3;
"14792539";03455370309234;"Pignier Côtes Jura Trousseau";"750";1;2025;11;3;
"15526005";03770001541778;"Patrick Piuze Chablis Les Bas de Chapelots";"750";14;2025;11;3;
"11869895";00080686836032;"Tres Generaciones Reposado";"750";9;2025;11;3;
"14003472";08011701090087;"Del Professore Crocodile";"700";31;2025;11;3;
"11451851";08032993240219;"Fattoria la Rivolta Falanghina";"750";66;2025;11;3;
"15124444";09421000630515;"Two Paddocks The Fusilier Central Otago";"750";1;2025;11;3;
"13699754";03584870000034;"Geoffroy Expression Premier Cru";"750";9;2025;11;3;
"15510249";03260980035486;"Boisset Gevrey-Chambertin En Champs";"750";4;2025;11;3;
"14486662";00628774160005;"Guy Lafleur 10";"750";76;2025;11;3;
"15129579";03760195190432;"D. Le Fay d'Homme Muscadet Sèvre et Maine Fief Seigneur";"750";7;2025;11;3;
"13597141";03760234930159;"Hauts Husseau Dom. Taille aux Loups";"750";16;2025;11;3;
"15481214";00688444500142;"St Peter's Suffolk Gold";"500";7;2025;11;3;
"15449978";08438001408297;"Doble 9 Ron Añejo 15 ans";"700";4;2025;11;3;
"15473134";08032947480050;"I Giusti & Zanza Nemorino Costa Toscana";"750";11;2025;11;3;
"13253218";03356420318827;"Moulin des Costes Domaine Bunan Bandol rosé";"750";8;2025;11;3;
"15187550";00628176313184;"Beemer Érable et Bleuet Boréal Boréal";"500";9;2025;11;3;
"15036401";04000150364010;"Château la Huste Fronsac";"750";2;2025;11;3;
"14801474";03701034104678;"Château Capbern Saint-Estèphe";"750";24;2025;11;3;
"13846152";08032505640032;"Caprili Rosso di Montalcino";"750";37;2025;11;3;
"15263989";00779334565522;"Cave Spring Chardonnay Estate Grown";"750";17;2025;11;3;
"15073907";04901410016222;"Kizakura Symphony of Galaxy";"375";14;2025;11;3;
"11568401";08016104241500;"Nino Franco Prosecco Valdobbiadene";"1500";6;2025;11;3;
"15471534";00839851000231;"Distillerie du Fjord Km12 Gin Tonic 4 x 355 ml";"355";193;2025;11;3;
"15476925";03687080556060;"Xavier Gérard Côte-Rôtie Le Mollard";"750";1;2025;11;3;
"14808983";00627987317633;"Domaine Saint-Basile Réserve";"750";43;2025;11;3;
"15447032";03522191201617;"Gérard Millet Sur Le Clou Sancerre";"750";2;2025;11;3;
"15354362";03372220230824;"Le Blanc d'Alain Brumont Brumont en Pacherenc du Vic";"750";7;2025;11;3;
"14412727";03760099780036;"Breton Clos Sénéchal Bourgueil";"750";5;2025;11;3;
"639583";00057496639580;"Marquis de Méricourt Georges Antoine du Pontneuf rouge";"1000";4200;2025;11;3;
"12577683";03760191287662;"Maison Roche Bellene Bourgogne Cuvée Réserve";"750";45;2025;11;3;
"15115193";08033011231035;"Orma Bianco di Orma Toscana";"750";1;2025;11;3;
"12625788";00827413001000;"Culmina Hypothesis";"750";19;2025;11;3;
"15393193";03770013755248;"Domaine Jamet Côte Rôtie Côte Brune";"750";1;2025;11;3;
"15586551";03700188073120;"Château Gloria Saint-Julien";"750";5;2025;11;3;
"15586631";03700188073229;"Château Cos Labory Saint- Estèphe";"750";19;2025;11;3;
"15276051";00628942374586;"Masachaï";"750";3;2025;11;3;
"13108096";00895958000758;"Domaine J. Chamonard Fleurie La Madone";"750";3;2025;11;3;
"15238821";04000152388212;"Domaine Antonin Guyon Savigny -les-Beaunes Les Goudelettes";"750";7;2025;11;3;
"15544211";04000155442119;"Henri Rebourseau Gevrey- Chambertin Aux Corvées";"750";10;2025;11;3;
"15087671";07804320032290;"Terrunyo Carmenère Valle del Cachapoal";"750";55;2025;11;3;
"15102958";00814051021231;"Roberto Voerzio Brunate Barolo";"750";1;2025;11;3;
"14954382";08057165330758;"Cirelli Cerasuolo D'Abruzzo";"750";3;2025;11;3;
"14872459";03760127252917;"Dom. de Pisse-Loup Chablis Cuvée Antoine";"750";2;2025;11;3;
"14962542";04000149625429;"Jean-Marc Burgaud Morgon James";"750";8;2025;11;3;
"12027024";03260923018163;"Pol Roger Blanc de Blancs Brut";"750";5;2025;11;3;
"15472967";03104051156314;"Hardy Noces d'Or Cognac Grande Champagne";"700";2;2025;11;3;
"15460211";00815126002766;"Vallier Robert Val ambré 8 ans";"500";4;2025;11;3;
"14349449";08002305009254;"Rocca delle Macie Tenuta Sant' Alfonso Chianti Classico";"750";82;2025;11;3;
"14555390";08033237690807;"Le Chiuse Brunello di Montalcino";"750";1;2025;11;3;
"11745788";00827924017095;"Marathonien Vidal Vin de Glace";"200";9;2025;11;3;
"12308432";03104051354505;"Hardy Organic Cognac V.S.O.P.";"700";16;2025;11;3;
"14505667";00827924119188;"Le Chat Botté Rouge Bourbon";"750";11;2025;11;3;
"12543838";00067311748038;"Double Vie vin rouge";"1000";7530;2025;11;3;
"15370362";00895958007245;"Domaine Derain Saint-Aubin Blanc Premier Cru En Remilly";"750";5;2025;11;3;
"12693035";00832841821403;"Tenuta Sant'Antonio Scaia Veneto";"750";26;2025;11;3;
"15084171";09414416599996;"Thornbury Sauvignon Blanc Marlborough";"750";31;2025;11;3;
"15054888";03760302171200;"Château Troplong Mondot Premier Grand Cru Classé";"750";3;2025;11;3;
"12886831";03583150000108;"Eric Chevalier Clos de la Butte";"750";2;2025;11;3;
"865139";03760091671264;"Château Lavillotte St-Estèphe";"750";22;2025;11;3;
"14559681";00628055392279;"Verger Petit et Fils Rabaska (4 x 355 ML)";"355";30;2025;11;3;
"15501182";00876855003875;"René Rostaing Puech-Noble";"750";13;2025;11;3;
"15490209";03391180023857;"Chapoutier Croix de Bois Châteauneuf-du-Pape";"750";2;2025;11;3;
"15241608";00087113000103;"Meursault Domaine du Pavillon Albert Bichot";"750";1;2025;11;3;
"15229991";05200100350950;"Zelos Malvazia";"750";23;2025;11;3;
"11669148";08016001000682;"Mompertone Prunotto Monferrato";"750";2;2025;11;3;
"15097634";08427154012154;"Vermut de Capçanes";"750";11;2025;11;3;
"14970737";03377450000933;"Charrette Rhum Agricole";"700";10;2025;11;3;
"15148171";07804315002871;"Undurraga T.H. Chardonnay Valle del Limari";"750";3;2025;11;3;
"11441338";00827924080013;"Zéphyr Domaine Mont-Vézeau vin de fraise";"500";2;2025;11;3;
"183400";00048162000018;"L'Auberge rouge";"4000";520;2025;11;3;
"15220575";00056049138686;"Morgan Hill Pinot Grigio Vin Blanc";"750";840;2025;11;3;
"15254919";03683080588186;"Formiche Integrale";"750";5;2025;11;3;
"15257482";03760090791642;"Tardieu Laurent Hermitage Rouge";"750";3;2025;11;3;
"13699842";06577715179078;"Champagne Agrapart Cuvée Complantée Extra Brut";"750";1;2025;11;3;
"15238898";04000152388984;"Domaine Dominique Guyon Perna nd-Vergelesses Premier Cru";"750";2;2025;11;3;
"15424279";03258690085754;"Grand Corbin-Despagne Saint- Émilion Grand Cru";"1500";4;2025;11;3;
"13818080";00056049135579;"Confessions Pinot Grigio";"750";-1;2025;11;3;
"15244358";08030967022915;"Fattoria Le Pupille Morellino di Scansano Riserva";"750";8;2025;11;3;
"11358260";03591161071130;"Domaine des Béates Coteaux d'Aix-en-Provence";"750";3;2025;11;3;
"15490065";03391180024212;"Chapoutier Les Granits St-Joseph";"750";25;2025;11;3;
"15506944";04000155069446;"Savigny-lès-Beaune 1er cru Les Lavières Chandon de Briailles";"750";1;2025;11;3;
"56440";00080432400524;"Chivas Royal Salute blended 21 Ans";"750";10;2025;11;3;
"15299455";00628011553447;"Comont Ranch Water Agave Seltzer (4 x 355 ml)";"355";18;2025;11;3;
"15374662";09335363008181;"Alpha Crucis Blewitt Springs Syrah";"750";14;2025;11;3;
"14941645";07798124150918;"Mikron Malbec Mendoza";"750";3;2025;11;3;
"15222108";08002312022888;"Poliziano Le Caggiole Nobile di Montepulciano";"750";5;2025;11;3;
"10272536";03434040017259;"Domaine Weinbach Les Caracoles Pinot Gris Alsace";"750";2;2025;11;3;
"15192973";09332658000950;"Jumping Juice Half Full";"750";1;2025;11;3;
"15501107";08412325003277;"Lustau Manzanilla Sanlúcar de Barrameda En Rama";"500";2;2025;11;3;
"13682231";05413963400025;"De Ranke Kriek";"750";1;2025;11;3;
"14473061";00627987414141;"SMAC Original (4 x 355 ML )";"355";33;2025;11;3;
"11036172";00080480281038;"Grey Goose L'Orange vodka aromatisée";"750";1;2025;11;3;
"15042035";00628055952077;"Artist in Residence Distillerie Crème Caramel";"750";1;2025;11;3;
"15141316";00837294000597;"Miel Nature Érable et Miel";"350";4;2025;11;3;
"15356659";04000153566596;"Château de Vaudieu Vieilles Roussannes Châteauneuf-du-Pape";"750";1;2025;11;3;
"15459842";03760169471581;"La Vieille Julienne lieu-dit Clavin";"750";2;2025;11;3;
