saq_ventes_id,code_saq,no_fournisseur,no_succursale,type_client,no_da,annee,periode,semaine,bouteille,montant
333654,14561781,17400778,23148,2,0,2021,5,4,1,44.25
333655,14561781,17400778,23149,20,0,2021,5,4,12,524.13
333656,14561781,17400778,23149,20,0,2021,5,4,12,524.13
333657,14561781,17400778,23152,2,0,2021,5,4,2,88.5
333658,14561781,17400778,23152,2,0,2021,5,4,2,88.5
333659,14561781,17400778,23160,2,0,2021,5,4,4,177.0
333660,14561781,17400778,23160,2,0,2021,5,4,4,177.0
333661,14561781,17400778,23162,2,0,2021,5,4,1,44.25
333662,14561781,17400778,23162,2,0,2021,5,4,1,44.25
333663,14561781,17400778,23166,2,0,2021,5,4,1,44.25
333664,14561781,17400778,23166,2,0,2021,5,4,1,44.25
333665,14561781,17400778,23167,2,0,2021,5,4,1,44.25
333666,14561781,17400778,23167,2,0,2021,5,4,1,44.25
333667,14561781,17400778,23175,2,0,2021,5,4,4,177.0
333668,14561781,17400778,23175,2,0,2021,5,4,4,177.0
333669,14561781,17400778,23178,2,0,2021,5,4,2,88.5
333670,14561781,17400778,23178,2,0,2021,5,4,2,88.5
333671,14561781,17400778,23185,2,0,2021,5,4,1,44.25
333672,14561781,17400778,23185,2,0,2021,5,4,1,44.25
333673,14561781,17400778,23187,2,0,2021,5,4,1,44.25
333674,14561781,17400778,23187,2,0,2021,5,4,1,44.25
333675,14561781,17400778,23192,2,0,2021,5,4,3,132.75
333676,14561781,17400778,23192,2,0,2021,5,4,3,132.75
333677,14561781,17400778,23199,2,0,2021,5,4,1,44.25
333678,14561781,17400778,23199,2,0,2021,5,4,1,44.25
333679,14561781,17400778,23202,2,0,2021,5,4,2,88.5
333680,14561781,17400778,23202,2,0,2021,5,4,2,88.5
333681,14561781,17400778,23212,2,0,2021,5,4,1,44.25
333682,14561781,17400778,23212,2,0,2021,5,4,1,44.25
333683,14561781,17400778,23220,2,0,2021,5,4,1,44.25
333684,14561781,17400778,23220,2,0,2021,5,4,1,44.25
333685,14561781,17400778,23221,2,0,2021,5,4,7,309.75
333686,14561781,17400778,23221,2,0,2021,5,4,7,309.75
333687,14561781,17400778,23240,2,0,2021,5,4,5,221.25
333688,14561781,17400778,23240,2,0,2021,5,4,5,221.25
333689,14561781,17400778,23301,2,0,2021,5,4,1,44.25
333690,14561781,17400778,23301,2,0,2021,5,4,1,44.25
333691,14561781,17400778,23308,2,0,2021,5,4,1,44.25
333692,14561781,17400778,23308,2,0,2021,5,4,1,44.25
333693,14561781,17400778,23312,2,0,2021,5,4,1,44.25
333694,14561781,17400778,23312,2,0,2021,5,4,1,44.25
333695,14561781,17400778,23345,2,0,2021,5,4,1,44.25
333696,14561781,17400778,23345,2,0,2021,5,4,1,44.25
333697,14561781,17400778,23348,2,0,2021,5,4,1,44.25
333698,14561781,17400778,23348,2,0,2021,5,4,1,44.25
333699,14561781,17400778,23361,1,0,2021,5,4,1,44.2
333700,14561781,17400778,23361,1,0,2021,5,4,1,44.2
333701,14561781,17400778,23362,2,0,2021,5,4,1,44.25
333702,14561781,17400778,23362,2,0,2021,5,4,1,44.25
333703,14561781,17400778,23365,2,0,2021,5,4,1,44.25
333704,14561781,17400778,23365,2,0,2021,5,4,1,44.25
333705,14561781,17400778,33501,2,0,2021,5,4,1,44.25
333706,14561781,17400778,33501,2,0,2021,5,4,1,44.25
333707,14561781,17400778,33505,2,0,2021,5,4,1,44.25
333708,14561781,17400778,33505,2,0,2021,5,4,1,44.25
333709,14561781,17400778,33509,2,0,2021,5,4,2,88.5
333710,14561781,17400778,33509,2,0,2021,5,4,2,88.5
333711,14561781,17400778,33512,2,0,2021,5,4,2,88.5
333712,14561781,17400778,33512,2,0,2021,5,4,2,88.5
333713,14561781,17400778,33519,2,0,2021,5,4,1,44.25
333714,14561781,17400778,33519,2,0,2021,5,4,1,44.25
333715,14561781,17400778,33520,2,0,2021,5,4,1,44.25
333716,14561781,17400778,33520,2,0,2021,5,4,1,44.25
333717,14561781,17400778,33521,2,0,2021,5,4,1,44.25
333718,14561781,17400778,33521,2,0,2021,5,4,1,44.25
333719,14561781,17400778,33523,2,0,2021,5,4,2,88.5
333720,14561781,17400778,33523,2,0,2021,5,4,2,88.5
333721,14561781,17400778,33535,2,0,2021,5,4,1,44.25
333722,14561781,17400778,33535,2,0,2021,5,4,1,44.25
333723,14561781,17400778,33536,2,0,2021,5,4,2,88.5
333724,14561781,17400778,33536,2,0,2021,5,4,2,88.5
333725,14561781,17400778,33539,2,0,2021,5,4,1,44.25
333726,14561781,17400778,33539,2,0,2021,5,4,1,44.25
333727,14561781,17400778,33552,2,0,2021,5,4,2,88.5
333728,14561781,17400778,33552,2,0,2021,5,4,2,88.5
333729,14561781,17400778,33561,2,0,2021,5,4,3,132.75
333730,14561781,17400778,33561,2,0,2021,5,4,3,132.75
333731,14561781,17400778,33564,2,0,2021,5,4,1,44.25
333732,14561781,17400778,33564,2,0,2021,5,4,1,44.25
333733,14561781,17400778,33566,2,0,2021,5,4,1,44.25
333734,14561781,17400778,33566,2,0,2021,5,4,1,44.25
333735,14561781,17400778,33569,2,0,2021,5,4,2,88.5
333736,14561781,17400778,33569,2,0,2021,5,4,2,88.5
333737,14561781,17400778,33575,2,0,2021,5,4,1,44.25
333738,14561781,17400778,33575,2,0,2021,5,4,1,44.25
333739,14561781,17400778,33577,2,0,2021,5,4,1,44.25
333740,14561781,17400778,33577,2,0,2021,5,4,1,44.25
333741,14561781,17400778,33601,2,0,2021,5,4,1,44.25
333742,14561781,17400778,33601,2,0,2021,5,4,1,44.25
333743,14561781,17400778,33604,2,0,2021,5,4,1,44.25
333744,14561781,17400778,33604,2,0,2021,5,4,1,44.25
333745,14561781,17400778,33611,2,0,2021,5,4,3,132.75
333746,14561781,17400778,33611,2,0,2021,5,4,3,132.75
333747,14561781,17400778,33614,2,0,2021,5,4,1,44.25
333748,14561781,17400778,33614,2,0,2021,5,4,1,44.25
333749,14561781,17400778,33625,2,0,2021,5,4,1,44.25
333750,14561781,17400778,33625,2,0,2021,5,4,1,44.25
333751,14561781,17400778,33632,2,0,2021,5,4,2,88.5
333752,14561781,17400778,33632,2,0,2021,5,4,2,88.5
333753,14561781,17400778,33635,2,0,2021,5,4,1,44.25
333754,14561781,17400778,33635,2,0,2021,5,4,1,44.25
333755,14561781,17400778,33692,2,0,2021,5,4,2,88.5
333756,14561781,17400778,33692,2,0,2021,5,4,2,88.5
333757,14561781,17400778,33853,2,0,2021,5,4,1,44.25
333758,14561781,17400778,33853,2,0,2021,5,4,1,44.25
339861,14682882,17400778,23002,99,0,2021,5,4,1,43.25
339862,14682882,17400778,23002,99,0,2021,5,4,1,43.25
339863,14682882,17400778,23004,2,0,2021,5,4,2,86.5
339864,14682882,17400778,23004,2,0,2021,5,4,2,86.5
339865,14682882,17400778,23008,2,0,2021,5,4,1,43.25
339866,14682882,17400778,23008,2,0,2021,5,4,1,43.25
339867,14682882,17400778,23025,2,0,2021,5,4,3,129.75
339868,14682882,17400778,23025,2,0,2021,5,4,3,129.75
339869,14682882,17400778,23037,2,0,2021,5,4,7,302.75
339870,14682882,17400778,23037,2,0,2021,5,4,7,302.75
339873,14682882,17400778,23041,99,0,2021,5,4,2,86.5
339874,14682882,17400778,23041,99,0,2021,5,4,2,86.5
339875,14682882,17400778,23042,2,0,2021,5,4,3,129.75
339876,14682882,17400778,23042,2,0,2021,5,4,3,129.75
339877,14682882,17400778,23049,2,0,2021,5,4,1,43.25
339878,14682882,17400778,23049,2,0,2021,5,4,1,43.25
339879,14682882,17400778,23050,2,0,2021,5,4,1,43.25
339880,14682882,17400778,23050,2,0,2021,5,4,1,43.25
339881,14682882,17400778,23051,2,0,2021,5,4,5,216.25
339882,14682882,17400778,23051,2,0,2021,5,4,5,216.25
339883,14682882,17400778,23052,2,0,2021,5,4,1,43.25
339884,14682882,17400778,23052,2,0,2021,5,4,1,43.25
339885,14682882,17400778,23056,2,0,2021,5,4,3,129.75
339886,14682882,17400778,23056,2,0,2021,5,4,3,129.75
339887,14682882,17400778,23057,2,0,2021,5,4,1,43.25
339888,14682882,17400778,23057,2,0,2021,5,4,1,43.25
339889,14682882,17400778,23058,2,0,2021,5,4,1,43.25
339890,14682882,17400778,23058,2,0,2021,5,4,1,43.25
339891,14682882,17400778,23060,2,0,2021,5,4,2,86.5
339892,14682882,17400778,23060,2,0,2021,5,4,2,86.5
339893,14682882,17400778,23065,2,0,2021,5,4,3,129.75
339894,14682882,17400778,23065,2,0,2021,5,4,3,129.75
339895,14682882,17400778,23067,2,0,2021,5,4,3,129.75
339896,14682882,17400778,23067,2,0,2021,5,4,3,129.75
339897,14682882,17400778,23068,2,0,2021,5,4,1,43.25
339898,14682882,17400778,23068,2,0,2021,5,4,1,43.25
339899,14682882,17400778,23070,2,0,2021,5,4,1,43.25
339900,14682882,17400778,23070,2,0,2021,5,4,1,43.25
339901,14682882,17400778,23073,2,0,2021,5,4,4,173.0
339902,14682882,17400778,23073,2,0,2021,5,4,4,173.0
339905,14682882,17400778,23082,2,0,2021,5,4,21,908.25
339906,14682882,17400778,23082,2,0,2021,5,4,21,908.25
339907,14682882,17400778,23084,2,0,2021,5,4,4,173.0
339908,14682882,17400778,23084,2,0,2021,5,4,4,173.0
339909,14682882,17400778,23095,2,0,2021,5,4,2,86.5
339910,14682882,17400778,23095,2,0,2021,5,4,2,86.5
339911,14682882,17400778,23096,2,0,2021,5,4,2,86.5
339912,14682882,17400778,23096,2,0,2021,5,4,2,86.5
339913,14682882,17400778,23097,2,0,2021,5,4,3,129.75
339914,14682882,17400778,23097,2,0,2021,5,4,3,129.75
339915,14682882,17400778,23098,2,0,2021,5,4,7,302.75
339916,14682882,17400778,23098,2,0,2021,5,4,7,302.75
339917,14682882,17400778,23101,2,0,2021,5,4,3,129.75
339918,14682882,17400778,23101,2,0,2021,5,4,3,129.75
339919,14682882,17400778,23104,2,0,2021,5,4,6,259.5
339920,14682882,17400778,23104,2,0,2021,5,4,6,259.5
339921,14682882,17400778,23117,2,0,2021,5,4,2,86.5
339922,14682882,17400778,23117,2,0,2021,5,4,2,86.5
339923,14682882,17400778,23118,2,0,2021,5,4,1,43.25
339924,14682882,17400778,23118,2,0,2021,5,4,1,43.25
339925,14682882,17400778,23120,2,0,2021,5,4,2,86.5
339926,14682882,17400778,23120,2,0,2021,5,4,2,86.5
339927,14682882,17400778,23121,2,0,2021,5,4,1,43.25
339928,14682882,17400778,23121,2,0,2021,5,4,1,43.25
339929,14682882,17400778,23122,2,0,2021,5,4,5,216.25
339930,14682882,17400778,23122,2,0,2021,5,4,5,216.25
339931,14682882,17400778,23133,2,0,2021,5,4,4,173.0
339932,14682882,17400778,23133,2,0,2021,5,4,4,173.0
339933,14682882,17400778,23139,2,0,2021,5,4,1,43.25
339934,14682882,17400778,23139,2,0,2021,5,4,1,43.25
339935,14682882,17400778,23140,2,0,2021,5,4,6,259.5
339936,14682882,17400778,23140,2,0,2021,5,4,6,259.5
339937,14682882,17400778,23141,2,0,2021,5,4,4,173.0
339938,14682882,17400778,23141,2,0,2021,5,4,4,173.0
339941,14682882,17400778,23144,2,0,2021,5,4,1,43.25
339942,14682882,17400778,23144,2,0,2021,5,4,1,43.25
339943,14682882,17400778,23148,2,0,2021,5,4,7,302.75
339944,14682882,17400778,23148,2,0,2021,5,4,7,302.75
339945,14682882,17400778,23149,2,0,2021,5,4,1,43.25
339946,14682882,17400778,23149,2,0,2021,5,4,1,43.25
339947,14682882,17400778,23152,2,0,2021,5,4,5,216.25
339948,14682882,17400778,23152,2,0,2021,5,4,5,216.25
339949,14682882,17400778,23156,2,0,2021,5,4,1,43.25
339950,14682882,17400778,23156,2,0,2021,5,4,1,43.25
339951,14682882,17400778,23160,2,0,2021,5,4,3,129.75
339952,14682882,17400778,23160,2,0,2021,5,4,3,129.75
339953,14682882,17400778,23163,2,0,2021,5,4,5,216.25
339954,14682882,17400778,23163,2,0,2021,5,4,5,216.25
339955,14682882,17400778,23171,2,0,2021,5,4,5,216.25
339956,14682882,17400778,23171,2,0,2021,5,4,5,216.25
339957,14682882,17400778,23175,2,0,2021,5,4,7,302.75
339958,14682882,17400778,23175,2,0,2021,5,4,7,302.75
339959,14682882,17400778,23183,2,0,2021,5,4,3,129.75
339960,14682882,17400778,23183,2,0,2021,5,4,3,129.75
339961,14682882,17400778,23187,2,0,2021,5,4,5,216.25
339962,14682882,17400778,23187,2,0,2021,5,4,5,216.25
339963,14682882,17400778,23189,2,0,2021,5,4,9,389.25
339964,14682882,17400778,23189,2,0,2021,5,4,9,389.25
339965,14682882,17400778,23192,2,0,2021,5,4,6,259.5
339966,14682882,17400778,23192,2,0,2021,5,4,6,259.5
339967,14682882,17400778,23194,2,0,2021,5,4,2,86.5
339968,14682882,17400778,23194,2,0,2021,5,4,2,86.5
339969,14682882,17400778,23199,2,0,2021,5,4,6,259.5
339970,14682882,17400778,23199,2,0,2021,5,4,6,259.5
339971,14682882,17400778,23202,2,0,2021,5,4,7,302.75
339972,14682882,17400778,23202,2,0,2021,5,4,7,302.75
339973,14682882,17400778,23205,2,0,2021,5,4,2,86.5
339974,14682882,17400778,23205,2,0,2021,5,4,2,86.5
339975,14682882,17400778,23208,2,0,2021,5,4,2,86.5
339976,14682882,17400778,23208,2,0,2021,5,4,2,86.5
339977,14682882,17400778,23218,2,0,2021,5,4,4,173.0
339978,14682882,17400778,23218,2,0,2021,5,4,4,173.0
339979,14682882,17400778,23221,2,0,2021,5,4,18,778.5
339980,14682882,17400778,23221,2,0,2021,5,4,18,778.5
339981,14682882,17400778,23222,2,0,2021,5,4,1,43.25
339982,14682882,17400778,23222,2,0,2021,5,4,1,43.25
339983,14682882,17400778,23226,2,0,2021,5,4,4,173.0
339984,14682882,17400778,23226,2,0,2021,5,4,4,173.0
339985,14682882,17400778,23235,2,0,2021,5,4,4,173.0
339986,14682882,17400778,23235,2,0,2021,5,4,4,173.0
339987,14682882,17400778,23246,2,0,2021,5,4,3,129.75
339988,14682882,17400778,23246,2,0,2021,5,4,3,129.75
339991,14682882,17400778,23303,99,0,2021,5,4,1,43.25
339992,14682882,17400778,23303,99,0,2021,5,4,1,43.25
339993,14682882,17400778,23309,2,0,2021,5,4,12,519.0
339994,14682882,17400778,23309,2,0,2021,5,4,12,519.0
339995,14682882,17400778,23312,2,0,2021,5,4,4,173.0
339996,14682882,17400778,23312,2,0,2021,5,4,4,173.0
339997,14682882,17400778,23314,2,0,2021,5,4,4,173.0
339998,14682882,17400778,23314,2,0,2021,5,4,4,173.0
339999,14682882,17400778,23325,2,0,2021,5,4,4,173.0
340000,14682882,17400778,23325,2,0,2021,5,4,4,173.0
340001,14682882,17400778,23327,2,0,2021,5,4,5,216.25
340002,14682882,17400778,23327,2,0,2021,5,4,5,216.25
340003,14682882,17400778,23333,2,0,2021,5,4,5,216.25
340004,14682882,17400778,23333,2,0,2021,5,4,5,216.25
340005,14682882,17400778,23334,2,0,2021,5,4,9,389.25
340006,14682882,17400778,23334,2,0,2021,5,4,9,389.25
340007,14682882,17400778,23335,2,0,2021,5,4,6,259.5
340008,14682882,17400778,23335,2,0,2021,5,4,6,259.5
340009,14682882,17400778,23347,2,0,2021,5,4,2,86.5
340010,14682882,17400778,23347,2,0,2021,5,4,2,86.5
340011,14682882,17400778,23348,2,0,2021,5,4,1,43.25
340012,14682882,17400778,23348,2,0,2021,5,4,1,43.25
340013,14682882,17400778,23358,2,0,2021,5,4,3,129.75
340014,14682882,17400778,23358,2,0,2021,5,4,3,129.75
340015,14682882,17400778,23361,2,0,2021,5,4,2,86.5
340016,14682882,17400778,23361,2,0,2021,5,4,2,86.5
340019,14682882,17400778,23362,99,0,2021,5,4,1,43.25
340020,14682882,17400778,23362,99,0,2021,5,4,1,43.25
340021,14682882,17400778,23365,2,0,2021,5,4,3,129.75
340022,14682882,17400778,23365,2,0,2021,5,4,3,129.75
340023,14682882,17400778,23366,2,0,2021,5,4,4,173.0
340024,14682882,17400778,23366,2,0,2021,5,4,4,173.0
340025,14682882,17400778,23371,2,0,2021,5,4,4,173.0
340026,14682882,17400778,23371,2,0,2021,5,4,4,173.0
340027,14682882,17400778,23380,2,0,2021,5,4,4,173.0
340028,14682882,17400778,23380,2,0,2021,5,4,4,173.0
340029,14682882,17400778,33501,2,0,2021,5,4,1,43.25
340030,14682882,17400778,33501,2,0,2021,5,4,1,43.25
340031,14682882,17400778,33505,2,0,2021,5,4,6,259.5
340032,14682882,17400778,33505,2,0,2021,5,4,6,259.5
340033,14682882,17400778,33507,2,0,2021,5,4,2,86.5
340034,14682882,17400778,33507,2,0,2021,5,4,2,86.5
340035,14682882,17400778,33508,2,0,2021,5,4,1,43.25
340036,14682882,17400778,33508,2,0,2021,5,4,1,43.25
340037,14682882,17400778,33509,2,0,2021,5,4,2,86.5
340038,14682882,17400778,33509,2,0,2021,5,4,2,86.5
340039,14682882,17400778,33510,2,0,2021,5,4,5,216.25
340040,14682882,17400778,33510,2,0,2021,5,4,5,216.25
340041,14682882,17400778,33518,2,0,2021,5,4,1,43.25
340042,14682882,17400778,33518,2,0,2021,5,4,1,43.25
340043,14682882,17400778,33526,2,0,2021,5,4,1,43.25
340044,14682882,17400778,33526,2,0,2021,5,4,1,43.25
340045,14682882,17400778,33527,2,0,2021,5,4,1,43.25
340046,14682882,17400778,33527,2,0,2021,5,4,1,43.25
340047,14682882,17400778,33528,2,0,2021,5,4,5,216.25
340048,14682882,17400778,33528,2,0,2021,5,4,5,216.25
340049,14682882,17400778,33530,2,0,2021,5,4,5,216.25
340050,14682882,17400778,33530,2,0,2021,5,4,5,216.25
340051,14682882,17400778,33531,2,0,2021,5,4,1,43.25
340052,14682882,17400778,33531,2,0,2021,5,4,1,43.25
340053,14682882,17400778,33536,2,0,2021,5,4,2,86.5
340054,14682882,17400778,33536,2,0,2021,5,4,2,86.5
340055,14682882,17400778,33537,2,0,2021,5,4,1,43.25
340056,14682882,17400778,33537,2,0,2021,5,4,1,43.25
340057,14682882,17400778,33540,2,0,2021,5,4,2,86.5
340058,14682882,17400778,33540,2,0,2021,5,4,2,86.5
340059,14682882,17400778,33541,2,0,2021,5,4,3,129.75
340060,14682882,17400778,33541,2,0,2021,5,4,3,129.75
340061,14682882,17400778,33543,2,0,2021,5,4,1,43.25
340062,14682882,17400778,33543,2,0,2021,5,4,1,43.25
340063,14682882,17400778,33545,2,0,2021,5,4,2,86.5
340064,14682882,17400778,33545,2,0,2021,5,4,2,86.5
340065,14682882,17400778,33546,2,0,2021,5,4,2,86.5
340066,14682882,17400778,33546,2,0,2021,5,4,2,86.5
340067,14682882,17400778,33547,2,0,2021,5,4,1,43.25
340068,14682882,17400778,33547,2,0,2021,5,4,1,43.25
340069,14682882,17400778,33548,2,0,2021,5,4,4,173.0
340070,14682882,17400778,33548,2,0,2021,5,4,4,173.0
340071,14682882,17400778,33550,2,0,2021,5,4,4,173.0
340072,14682882,17400778,33550,2,0,2021,5,4,4,173.0
340073,14682882,17400778,33551,2,0,2021,5,4,1,43.25
340074,14682882,17400778,33551,2,0,2021,5,4,1,43.25
340075,14682882,17400778,33561,2,0,2021,5,4,4,173.0
340076,14682882,17400778,33561,2,0,2021,5,4,4,173.0
340077,14682882,17400778,33562,2,0,2021,5,4,1,43.25
340078,14682882,17400778,33562,2,0,2021,5,4,1,43.25
340079,14682882,17400778,33563,2,0,2021,5,4,1,43.25
340080,14682882,17400778,33563,2,0,2021,5,4,1,43.25
340081,14682882,17400778,33564,2,0,2021,5,4,2,86.5
340082,14682882,17400778,33564,2,0,2021,5,4,2,86.5
340083,14682882,17400778,33565,2,0,2021,5,4,4,173.0
340084,14682882,17400778,33565,2,0,2021,5,4,4,173.0
340085,14682882,17400778,33566,2,0,2021,5,4,6,259.5
340086,14682882,17400778,33566,2,0,2021,5,4,6,259.5
340087,14682882,17400778,33567,2,0,2021,5,4,3,129.75
340088,14682882,17400778,33567,2,0,2021,5,4,3,129.75
340089,14682882,17400778,33570,2,0,2021,5,4,1,43.25
340090,14682882,17400778,33570,2,0,2021,5,4,1,43.25
340091,14682882,17400778,33571,2,0,2021,5,4,12,519.0
340092,14682882,17400778,33571,2,0,2021,5,4,12,519.0
340093,14682882,17400778,33573,2,0,2021,5,4,7,302.75
340094,14682882,17400778,33573,2,0,2021,5,4,7,302.75
340095,14682882,17400778,33574,2,0,2021,5,4,1,43.25
340096,14682882,17400778,33574,2,0,2021,5,4,1,43.25
340097,14682882,17400778,33575,2,0,2021,5,4,1,43.25
340098,14682882,17400778,33575,2,0,2021,5,4,1,43.25
340099,14682882,17400778,33577,2,0,2021,5,4,4,173.0
340100,14682882,17400778,33577,2,0,2021,5,4,4,173.0
340101,14682882,17400778,33578,2,0,2021,5,4,5,216.25
340102,14682882,17400778,33578,2,0,2021,5,4,5,216.25
340103,14682882,17400778,33581,2,0,2021,5,4,3,129.75
340104,14682882,17400778,33581,2,0,2021,5,4,3,129.75
340105,14682882,17400778,33582,2,0,2021,5,4,1,43.25
340106,14682882,17400778,33582,2,0,2021,5,4,1,43.25
340107,14682882,17400778,33583,2,0,2021,5,4,2,86.5
340108,14682882,17400778,33583,2,0,2021,5,4,2,86.5
340109,14682882,17400778,33584,2,0,2021,5,4,1,43.25
340110,14682882,17400778,33584,2,0,2021,5,4,1,43.25
340111,14682882,17400778,33592,2,0,2021,5,4,1,43.25
340112,14682882,17400778,33592,2,0,2021,5,4,1,43.25
340113,14682882,17400778,33594,2,0,2021,5,4,2,86.5
340114,14682882,17400778,33594,2,0,2021,5,4,2,86.5
340115,14682882,17400778,33596,2,0,2021,5,4,2,86.5
340116,14682882,17400778,33596,2,0,2021,5,4,2,86.5
340117,14682882,17400778,33604,2,0,2021,5,4,3,129.75
340118,14682882,17400778,33604,2,0,2021,5,4,3,129.75
340119,14682882,17400778,33605,2,0,2021,5,4,3,129.75
340120,14682882,17400778,33605,2,0,2021,5,4,3,129.75
340121,14682882,17400778,33609,2,0,2021,5,4,8,346.0
340122,14682882,17400778,33609,2,0,2021,5,4,8,346.0
340123,14682882,17400778,33611,2,0,2021,5,4,12,519.0
340124,14682882,17400778,33611,2,0,2021,5,4,12,519.0
340125,14682882,17400778,33614,2,0,2021,5,4,1,43.25
340126,14682882,17400778,33614,2,0,2021,5,4,1,43.25
340127,14682882,17400778,33616,2,0,2021,5,4,2,86.5
340128,14682882,17400778,33616,2,0,2021,5,4,2,86.5
340129,14682882,17400778,33617,2,0,2021,5,4,1,43.25
340130,14682882,17400778,33617,2,0,2021,5,4,1,43.25
340131,14682882,17400778,33618,2,0,2021,5,4,3,129.75
340132,14682882,17400778,33618,2,0,2021,5,4,3,129.75
340133,14682882,17400778,33620,2,0,2021,5,4,3,129.75
340134,14682882,17400778,33620,2,0,2021,5,4,3,129.75
340135,14682882,17400778,33635,2,0,2021,5,4,4,173.0
340136,14682882,17400778,33635,2,0,2021,5,4,4,173.0
340137,14682882,17400778,33694,2,0,2021,5,4,1,43.25
340138,14682882,17400778,33694,2,0,2021,5,4,1,43.25
340139,14682882,17400778,CDM,1,0,2021,5,4,8,345.56
340140,14682882,17400778,CDM,1,0,2021,5,4,8,345.56
340141,14682891,17400778,23004,2,0,2021,5,4,1,43.25
340142,14682891,17400778,23004,2,0,2021,5,4,1,43.25
340143,14682891,17400778,23010,2,0,2021,5,4,1,43.25
340144,14682891,17400778,23010,2,0,2021,5,4,1,43.25
340145,14682891,17400778,23016,2,0,2021,5,4,2,86.5
340146,14682891,17400778,23016,2,0,2021,5,4,2,86.5
340147,14682891,17400778,23033,2,0,2021,5,4,1,43.25
340148,14682891,17400778,23033,2,0,2021,5,4,1,43.25
340149,14682891,17400778,23037,2,0,2021,5,4,4,173.0
340150,14682891,17400778,23037,2,0,2021,5,4,4,173.0
340151,14682891,17400778,23040,2,0,2021,5,4,2,86.5
340152,14682891,17400778,23040,2,0,2021,5,4,2,86.5
340153,14682891,17400778,23042,2,0,2021,5,4,2,86.5
340154,14682891,17400778,23042,2,0,2021,5,4,2,86.5
340155,14682891,17400778,23049,2,0,2021,5,4,1,43.25
340156,14682891,17400778,23049,2,0,2021,5,4,1,43.25
340157,14682891,17400778,23050,2,0,2021,5,4,1,43.25
340158,14682891,17400778,23050,2,0,2021,5,4,1,43.25
340159,14682891,17400778,23056,2,0,2021,5,4,2,86.5
340160,14682891,17400778,23056,2,0,2021,5,4,2,86.5
340161,14682891,17400778,23058,2,0,2021,5,4,2,86.5
340162,14682891,17400778,23058,2,0,2021,5,4,2,86.5
340163,14682891,17400778,23060,2,0,2021,5,4,2,86.5
340164,14682891,17400778,23060,2,0,2021,5,4,2,86.5
340165,14682891,17400778,23063,2,0,2021,5,4,1,43.25
340166,14682891,17400778,23063,2,0,2021,5,4,1,43.25
340167,14682891,17400778,23067,2,0,2021,5,4,2,86.5
340168,14682891,17400778,23067,2,0,2021,5,4,2,86.5
340169,14682891,17400778,23079,2,0,2021,5,4,2,86.5
340170,14682891,17400778,23079,2,0,2021,5,4,2,86.5
340171,14682891,17400778,23080,2,0,2021,5,4,1,43.25
340172,14682891,17400778,23080,2,0,2021,5,4,1,43.25
340173,14682891,17400778,23082,2,0,2021,5,4,5,216.25
340174,14682891,17400778,23082,2,0,2021,5,4,5,216.25
340175,14682891,17400778,23090,2,0,2021,5,4,1,43.25
340176,14682891,17400778,23090,2,0,2021,5,4,1,43.25
340177,14682891,17400778,23095,2,0,2021,5,4,3,129.75
340178,14682891,17400778,23095,2,0,2021,5,4,3,129.75
340179,14682891,17400778,23104,2,0,2021,5,4,3,129.75
340180,14682891,17400778,23104,2,0,2021,5,4,3,129.75
340181,14682891,17400778,23113,2,0,2021,5,4,1,43.25
340182,14682891,17400778,23113,2,0,2021,5,4,1,43.25
340183,14682891,17400778,23121,2,0,2021,5,4,1,43.25
340184,14682891,17400778,23121,2,0,2021,5,4,1,43.25
